"CCN","teaching_status","urban_rural","ownership_type_simple","bed_size_simple","cost_of_care_per_inpatient_day","charity_care_burden","bad_debt_burden","salary_cost_per_inpatient_day","malpractice_premiums_per_inpatient_day","med_records_library_per_inpatient_day","mean_drg_weighting","alos","occupancy_rate","private_room_percentage","semi_private_room_percentage","RN_percent","LPN_percent","naor_percent","ma_percent","nursing_hours_per_inpatient_day","special_care_day_rate","overall_hospital_rating_star_rating","nurse_communication_star_rating","doctor_communication_star_rating","staff_responsiveness_star_rating","communication_about_medicines_star_rating","discharge_information_star_rating","care_transition_star_rating","cleanliness_star_rating","quietness_star_rating","recommend_hospital_star_rating","SDI_score","at_least_high_school","under_100_FPL","renting","crowded","no_computer_internet_access","not_proficient_english_adult","unemployment","non_employment","single_parent_family","no_vehicle_households","long_commute","veteran","medicaid_caseload","disproportionate_percentage","cms_caseload","percent_of_service_area_under_public","percent_of_service_area_under_private","clabsi_rate","cauti_rate","ssi_colon_rate","ssi_hyster_rate","mrsa_rate","cdi_rate","PSI_03","PSI_04","PSI_06","PSI_08","PSI_09","PSI_10","PSI_11","PSI_12","PSI_13","PSI_14","PSI_15","PSI_90","hospital_wide_readmission_rate","heart_failure_readmission_rate","acute_myocardial_infarction_readmission_rate","copd_readmission_rate","hip_knee_replacement_readmission_rate","pneumonia_readmission_rate"
360137,"Teaching","Rural","Nonprofit","Large",3402.03330604308,1.624256652,4.535164247,2919.863656,129.1822076,81.67520783,2.76742456094364,6.90004589909261,62.3304530870695,0,92.5300269629872,77.2459578748101,4.69340360331261,14.3271847101466,3.7334538117307,25.0299851609272,11.88352348,3,3,3,3,3,4,3,3,2,4,56.7512700136636,89.82184066,17.76530091,26.65189363,27.50277556,13.99384683,1.130503626,7.925236728,43.62455985,8.373203955,13.00515025,5.202366793,6.836458819,5.59968929845002,0.3624,21.8691522790665,44.14421153,63.14661871,0.825943314,0.947540701,8.064516129,4.618937644,0.10111019,0.223743441,0.28,194.37,0.2,0.09,1.75,2.05,5.42,3.54,3.88,2.14,0.7,0.75,15.7,19.8,15.5,20,3.8,18.4
360143,"Non Teaching","Urban","Nonprofit","Medium",3089.83886176594,2.495158945,8.552361679,1885.205121,20.3622294,31.88781808,1.45360569422777,5.3555953981772,45.0627253064167,0,83.9173146459313,74.6400240207393,9.46527046119283,15.683853827367,0.21085169070081,20.8124424605942,16.51316622,3,3,4,3,3,3,3,3,2,3,56.1120045448586,90.61430354,17.36408356,26.14152093,26.80021867,12.33340354,1.185644238,8.61962834,42.55632891,8.981137867,10.54962475,4.462134085,6.331643993,2.49514418048708,0.2429,26.7443597788734,44.65862569,62.6854922,0.855981168,0.411296956,20,0,0.047403475,0.189613899,0.16,NA,0.21,0.09,2.55,1.49,7.21,2.84,4.94,1.93,0.94,0.78,14.9,18.4,NA,19.3,4.1,19.8
360144,"Teaching","Urban","Nonprofit","Medium",1886.09483156437,2.417374181,4.692758799,1680.230981,19.01929664,32.38265232,1.36602256157635,5.53777351860725,42.9786556228098,0,83.0776072937514,80.0951696040197,1.39839757704017,17.1934154292612,1.31301738967898,18.2076026765113,18.1115024,3,3,3,2,3,2,3,4,2,3,65.2965617589998,90.64137989,18.96399789,29.62892286,30.41760153,14.5904688,0.932035642,10.2725377,44.98673974,9.734753551,12.75766392,4.635001577,6.347091646,5.35058297396582,0.2862,26.9445775435234,47.04595129,61.67835483,0.204624514,0.36416606,0,NA,0.055257778,0.110515555,0.18,NA,0.34,0.09,2.29,1.53,7.13,4.93,4.86,1.89,0.95,0.89,15,20.3,NA,17.9,4.6,19
360145,"Non Teaching","Urban","Nonprofit","Medium",2468.4399498195,3.32102909,7.214882459,1957.049011,68.11551384,33.28856112,1.54910861601085,5.3919105466593,43.6603852305125,0,74.7308402879531,77.1533272452865,5.44369301769152,15.8465897358937,1.5563900011282,24.0545328861466,27.93446767,3,4,3,4,3,4,3,4,2,3,58.352659210226,89.0804602,15.69619303,23.52361899,24.49788042,15.27145225,0.968093074,5.212640104,43.24736384,8.257917595,6.990432793,4.485416774,7.565694959,3.34069574820541,0.2345,30.4527885146328,41.84788902,66.29420967,0.641299701,0.741289844,18.86792453,0,0.04819974,0.144599219,0.21,174.97,0.24,0.11,2.14,1.45,6.26,4.19,4.96,1.92,1.27,0.83,15.1,20.5,14,18.7,3.7,18.7
360147,"Teaching","Rural","Nonprofit","Medium",4457.61462777875,2.108388514,8.389823996,4528.131155,97.57197209,171.5214584,1.74082022086824,5.43948707079271,67.7426406295541,0,82.3383887275465,52.8688908077557,15.3509066645734,23.0458905722584,8.73431195541251,31.0241198589436,7.671239667,3,4,3,4,3,5,3,3,2,3,49.1847075249853,90.37024517,14.39653753,19.35445539,20.33270464,15.50165487,0.16090247,5.261754079,47.60700303,5.630827609,6.694689724,6.725067933,9.542979174,3.23230182280627,0.249,38.543874523103,45.88947874,63.86448401,0.392541708,0.923218957,29.41176471,10.30927835,0.124911521,0.514590793,0.13,163.17,0.25,0.09,3.38,1.62,9.63,2.34,6.63,2.08,0.65,0.9,15.3,19.1,15.2,19.5,NA,19.1
360148,"Non Teaching","Rural","Nonprofit","Small",3572.58133333333,0.510812264,6.319836291,3126.461304,45.93643745,167.4548338,1.81810340909091,3.83858267716535,24.3033745405947,0,67.6106681330767,76.057129477874,12.4383048466401,8.38304846640131,3.12151720908452,43.8051282051282,7.561532606,4,5,4,3,3,4,3,4,3,3,47.5827586206897,64.7116937,10.37806203,20.13783438,22.89856659,37.21182757,0.645591173,2.958641966,40.13304276,3.274809158,22.22060869,5.105309678,4.387756191,1.5748031496063,0.052,20.7086614173228,25.99250372,52.23546723,0,0,0,0,0,0.188857413,0.5,NA,0.24,0.09,2.51,NA,NA,3.54,NA,NA,1.09,0.97,13.9,20,NA,NA,NA,17.4
360150,"Teaching","Rural","Proprietary","Small",3265.029466901,1.089410258,5.197427387,3192.023965,54.38041052,55.54129011,1.37326266094421,5.1602176541717,49.9950486879023,0,86.1415555262115,72.8210586034727,15.7692119019842,8.55559086556201,2.85413862898117,27.4670767428237,14.33902894,3,3,3,4,4,4,3,3,3,4,38.5150125559559,93.23843335,11.27010396,25.3405026,26.15399031,8.4705328,2.021545795,5.094683599,36.87990014,5.052010458,6.957303828,4.145579259,6.787981094,2.41837968561064,0.1707,22.944377267231,36.40454738,70.24121763,1.718213058,1.117318436,0,0,0,0.286008466,0.36,NA,0.24,0.09,2.32,1.52,11.54,3.16,4.79,1.98,1,0.97,15.8,19.8,NA,19.7,4.1,16.7
360152,"Teaching","Urban","Nonprofit","Medium",2215.96043238085,7.787329522,3.968147765,2597.145143,NA,0,1.74055263644773,5.9079475224981,70.0203123016377,62.9815973166531,16.5012238237694,76.2322923797988,3.05364760049051,20.7119911527727,0.0020688669380017,19.5155719503019,13.00008604,3,3,3,3,3,3,3,4,2,4,65.0016188282174,87.07396307,16.53750257,27.8900136,29.73759015,8.618302063,3.223849629,4.606142665,36.94377195,8.0913793,6.229134204,3.340328284,6.743559826,11.8941775994796,0.4184,27.7350103003361,37.76457665,62.43170224,0.598921941,1.501752044,34.48275862,9.803921569,0.088715401,0.438495269,0.2,182.25,0.22,0.09,2.76,1.52,7.3,2.89,4.97,1.86,1.28,0.81,14.4,20.9,13.8,19.4,NA,18.3
360155,"Teaching","Urban","Nonprofit","Medium",2885.84148858032,0.427614362,6.025799505,2332.473576,48.79031222,41.94197494,1.62649375201288,4.14302275032604,69.0956035286524,0,96.1199916960764,72.2235025869968,6.93036373183301,20.047106863996,0.798947619353096,22.081441712427,13.67658196,4,4,3,3,3,4,4,3,4,4,28.7080748196149,93.27807911,8.406187549,19.75020685,20.6692226,7.359816455,1.411362177,4.448837347,37.91174198,4.915108347,5.334088916,4.321799484,6.994389744,2.17359802927112,0.1148,28.5248514708013,33.60572604,75.25728083,0.148765248,0,15.38461538,0,0.074930221,0.662419389,1.07,134.97,0.23,0.09,2.81,1.34,11.47,4.01,3.77,1.76,1.28,1.16,15.2,21.5,14.2,18.9,4,17.7
360156,"Non Teaching","Rural","Nonprofit","Small",6047.3433029909,1.167468245,6.322601643,4689.39926,67.47536002,93.45910953,1.57852947368421,4.42680921052632,43.8002651347768,0,76.8563357546408,81.8985399860156,8.3687291929744,7.40808382296156,2.32464699804844,35.6013375441204,0,4,5,4,4,4,5,3,4,4,3,52.1567852437418,92.46225618,14.1828745,22.18377301,23.07572063,12.84125729,0.930026967,5.56450359,42.03453789,6.365894484,4.640177291,3.757178196,7.383877759,4.19407894736842,0.236,41.4473684210526,42.3038266,66.72043893,NA,NA,0,0,0,0,0.47,NA,0.24,0.09,2.47,NA,NA,3.45,NA,1.97,1.06,0.94,13.5,20.3,NA,18.4,NA,16.4
360159,"Teaching","Rural","Nonprofit","Medium",2126.62818274647,1.78351055,4.353885324,2630.000301,21.35223945,32.91884467,1.74653822714681,6.28876229932677,70.7006619912171,0,72.4737642303556,50.4440713069897,14.0953856763187,20.0098893577731,15.4506536589185,28.6113014262657,8.137223005,3,3,4,3,3,4,3,2,2,3,64.8220522201896,86.91150418,17.31291623,22.68914177,23.90116716,14.6028467,0.190208276,5.998285968,49.10633338,6.398106466,6.832274541,11.02204969,8.509021717,2.73433454168824,0.3044,28.7726566545831,45.87260494,62.2217569,0.768935025,0.642260758,58.82352941,10.25641026,0.05527916,0.175462539,0.41,156.74,0.34,0.09,2.32,2.22,17.76,2.84,8.25,1.69,0.75,1.32,13.8,21.5,15.1,17.9,4.2,16.5
360161,"Teaching","Urban","Nonprofit","Small",1830.45799937041,1.257852711,3.024554342,1229.344227,53.6305022,0.60126005,1.7343394916911,4.9767413834659,70.0111618467783,0,91.4487796393994,76.1355629601974,7.18546569239795,14.8943247818142,1.7846465655905,17.2522459258542,10.69639525,3,2,3,2,3,3,3,1,1,3,56.5782350573556,89.10610192,17.76198041,22.72897901,23.53582617,15.57388445,0.348453729,5.733735843,49.30085991,7.433263923,7.871035157,7.678799277,9.321536279,2.33791275006026,0.317,21.2822366835382,50.02584974,57.50333015,3.345342254,0.816326531,25.97402597,0,0,0.151802657,0.43,152.2,0.22,0.09,2.22,1.48,19.14,3.87,5.17,1.89,0.89,1.24,13.9,19.6,NA,19.1,4.4,16.5
360163,"Teaching","Urban","Nonprofit","Large",2643.9059300787,0.529383717,4.64394933,2776.995426,62.65572383,41.45648303,2.48351144465291,4.37407661259615,54.7789592502086,0,89.3660397211627,69.2937753437546,7.46546260927963,23.0289611255141,0.211800921451619,25.5363796225364,15.00738654,4,4,4,3,3,4,4,3,3,5,49.04695448024,91.32410584,13.64464462,25.28869443,26.46978888,8.926782767,1.019881141,4.904430766,37.34089443,7.241682567,8.861482915,5.485625184,6.743682628,1.8543903739243,0.2328,21.1331962531414,35.353833,69.90438323,0.74709028,1.271224916,15.92356688,20.49180328,0.102321853,0.219737962,0.77,165.31,0.21,0.08,3.62,2.23,8.25,3.51,5.84,1.51,1.07,1.08,14.4,19,13.6,19.6,3.2,16.2
360170,"Non Teaching","Urban","Nonprofit","Small",4240.26021003501,2.111202371,9.772094644,3619.226633,NA,58.50668489,1.45429565217391,4.09394904458599,25.505859052649,58.1079332211725,41.8920667788275,77.1001012884324,8.41674199766928,14.141535155073,0.341621558825345,26.784422403734,18.95537465,4,4,3,4,4,3,3,4,4,4,52.0914898001236,88.89998472,15.71802993,23.03952576,24.28997665,13.00271635,0.121790866,5.691022141,45.40697252,5.820613232,5.817124586,10.02228826,8.548869317,7.20541401273885,0.287,32.046178343949,40.48172963,66.42775758,0.900090009,2.994011976,0,0,0.099453008,0.734214391,0.41,NA,0.24,0.09,2.46,1.57,8.59,3.4,5.22,2.5,1.05,0.93,15.1,20.9,NA,19.6,NA,16.1
360172,"Teaching","Urban","Nonprofit","Medium",2641.81629637448,1.36935659,9.759727436,2131.580534,72.85909795,0.042400202,1.56526680227827,4.9918335089568,48.4900549493073,0,87.2155010055224,75.3667470411751,8.86649289159919,14.7174550495061,1.04930501771968,18.6362604886801,14.2071494,3,3,3,2,3,4,3,3,2,3,56.8053661308654,88.45183623,16.93435229,24.2854432,25.47326954,16.98327849,1.567496001,5.715100093,44.35845373,8.368299681,6.840264112,5.126735583,7.846631441,3.5432033719705,0.3106,25.2239199157007,43.52419095,64.18037075,2.045408059,1.442741208,21.73913043,26.31578947,0.100606152,0.105638452,0.88,185.72,0.32,0.09,2.06,1.44,9.29,2.59,5.5,1.79,0.89,1.04,14.4,22.2,14,19,4.4,17.1
360174,"Non Teaching","Urban","Nonprofit","Small",2810.56476074922,0.818609802,7.798245861,2306.376247,4.75059382422803e-05,14.80356295,1.45963246618106,4.70964285714286,45.2710785259502,0,84.3163995908626,79.4403474853789,2.55557389136086,17.2346813178162,0.769397305444069,25.0442481231516,9.736342043,3,4,3,3,4,5,3,4,3,3,41.1565004304921,92.40636744,8.543563612,21.91147407,22.69380907,7.707875406,0.534336381,3.967234018,37.3372247,5.259755049,4.727051815,3.952039494,8.229806572,1.875,0.2319,31.625,35.68787965,73.05976624,0.921658986,0.996512207,30.3030303,0,0.080922517,0.514866778,0.28,NA,0.23,0.09,2.36,1.51,9.72,3.14,4.71,2.42,1.28,0.9,15.6,20.3,14.6,22.2,NA,16.8
360175,"Non Teaching","Rural","Proprietary","Small",3886.16990515845,0.992759105,8.255635571,3175.238918,0.000126646,63.97131459,1.51218232931727,3.6251572327044,23.9780821917808,0,81.8555758683729,67.1454778108687,5.65457654372714,26.5417454619574,0.658200183446761,40.8554244737451,11.66413374,2,2,2,2,2,3,2,2,3,2,58.7865013774105,90.39404978,13.93459307,22.38909849,23.33568326,10.96404298,0.324393447,5.441258537,40.99784532,6.067954274,5.291280408,9.602639824,9.394207973,22.6415094339623,0.3298,42.8930817610063,41.55891285,66.01005586,6.222222222,3.586800574,0,83.33333333,0,0.559471859,0.41,NA,0.24,0.11,2.42,1.55,10.35,5.08,5.04,1.97,1.03,1.05,15.3,21.1,14.6,18.6,NA,16.4
360179,"Teaching","Urban","Nonprofit","Large",2300.81524357761,1.408977488,5.935690671,1716.073692,8.319745191,19.36865996,2.06400491967872,5.12076055535198,67.7693998131407,0,96.0893203883495,80.8276447022906,6.79920864337479,12.0928077688861,0.280381041671848,18.8606992072894,10.97138691,3,3,3,2,3,4,3,2,2,3,32.1938906646456,92.75742903,8.543821675,20.84458397,21.82245832,7.037028358,1.008154378,4.194069733,37.60242208,5.162370624,4.890787011,4.929504145,6.870060401,6.53067871829323,0.2169,29.9743495786002,31.69192194,74.99491319,0.469980026,0.515198351,17.66784452,0,0.016392368,0.135268804,0.25,168.11,0.18,0.09,2.9,2.41,7.12,2.46,5.33,2.4,0.73,0.84,15.3,21.4,13.7,20.1,4.1,15.7
360180,"Teaching","Rural","Nonprofit","Large",3101.33011786267,1.099971317,2.087780229,3672.882748,111.9452717,168.1821865,3.16099334005207,7.61536000639834,60.4045538130953,2.97483855078809,92.4368569395797,63.7108325299363,8.12993040501916,10.2191224815851,17.9401145834595,29.9195309648775,20.88507389,4,4,4,3,3,4,4,4,2,5,51.1953462795036,90.79603575,15.92798159,25.06832202,25.87203763,12.48900758,1.111066889,7.064476688,42.6978233,7.659060132,10.76162162,5.071531372,7.035875101,2.43936576490113,0.2575,25.0034990902365,42.43785944,65.45867974,0.917010546,0.723266941,28.73563218,12.08459215,0.089061697,0.319214937,0.8,151.97,0.28,0.09,3.71,1.61,4.57,4.5,3.06,2.41,0.91,0.91,14.6,19.2,14.2,19.3,3.9,18.6
360185,"Non Teaching","Rural","Nonprofit","Small",2361.72254616132,1.613186196,2.360678813,2733.664437,NA,126.9883294,1.56985322580645,5.79174484052533,32.9711856400567,0,71.6332378223496,75.5276831729318,20.7773428603209,2.58293299151999,1.11204097522736,30.5793650793651,16.10280619,3,2,2,3,2,3,2,4,3,2,50.8002178649237,89.90644542,12.03554117,20.19964139,21.59881935,13.42380695,0.138188688,5.310762941,43.59314774,5.359100212,6.735974998,7.320076439,9.815720441,3.28330206378987,0.2104,30.5347091932458,41.14274248,66.09399473,0.829531315,1.054018445,60.60606061,NA,0.190174326,0.190174326,1.2,NA,0.28,0.09,2.72,1.54,8.03,3.74,5.14,1.96,1.03,1.14,14.3,21.1,NA,18.1,4.3,16.4
360189,"Non Teaching","Urban","Nonprofit","Small",5690.41769599193,1.395537197,11.9535368,5139.243537,54.96562867,98.03069918,1.78457215189873,4.60743321718931,15.5677321156773,0,68.3613609698866,80.1752229751824,2.29120389685072,11.2496758262203,6.28446108223302,44.7123771111671,42.30317274,4,4,4,4,3,3,3,4,4,4,45.240589198036,87.43993788,11.78000141,21.25166014,21.85398609,8.647425051,0.647025832,3.358323757,49.17286459,6.081539743,4.459802481,3.6672358,8.002876872,3.83275261324042,0.2124,29.9651567944251,38.61994466,69.70384603,0,0,0,0,0.202101859,0.606305578,0.51,NA,0.24,0.09,2.5,1.57,11.29,3.53,5.17,NA,1.09,1.04,14.8,19.8,NA,NA,NA,16.8
360197,"Non Teaching","Rural","Nonprofit","Small",7302.79436828455,1.136768181,6.768920527,8443.658546,473.2662627,328.2642839,1.78330125786164,5.05904404873477,26.2943449244819,0,70.5583756345178,53.995475574704,25.8621310403178,14.4694601292522,5.67263322752339,61.7454612819563,22.05045758,3,3,3,4,3,4,3,4,3,3,40.9751984126984,92.54383292,9.577430745,20.48658492,22.27760599,10.196267,0.224466306,4.787240914,41.90618527,6.7033376,6.353082353,6.244104492,7.896346449,3.37394564198688,0.2907,37.0196813495783,39.60548164,72.23077866,4.201680672,2.534854246,0,0,0,0,0.44,NA,0.24,0.09,2.79,1.56,8.37,3.37,5.18,NA,1.07,0.93,14.1,21.1,13.4,18.2,4.2,17.1
360203,"Non Teaching","Rural","Nonprofit","Small",2853.58258377776,1.318634072,5.713089605,2951.949933,42.80602007,82.84919882,1.45862551724138,5.15088150881509,32.6218540936604,0,80.732421875,66.8582159991784,11.3198319582537,21.821952042568,0,32.5516198360264,19.80731793,3,4,3,3,3,4,3,4,3,3,64.0338299193048,85.79740016,18.32676821,21.5350921,22.99502393,16.69823827,0.128444042,5.192272218,49.17029605,6.968777004,7.742165157,6.890969505,9.202215728,2.9520295202952,0.2572,34.3173431734317,45.47064143,60.56054105,1.881467545,0.722021661,19.23076923,0,0.08253549,0.614466292,0.35,NA,0.23,0.09,2.38,1.55,10.1,3.63,6.52,1.9,0.97,1.01,15.1,19.1,NA,18,NA,17.3
360210,"Non Teaching","Urban","Nonprofit","Small",4602.0466260293,4.291428462,6.14015286,5646.097273,NA,0,1.58656125,5.09036472509526,33.8036529680365,62.0424152370661,11.0090503849791,77.0307889730161,3.19739658853058,18.6407119484796,1.13110248997371,35.917762806117,21.32984684,4,4,4,3,3,3,3,4,3,4,27.4923913043478,95.25298702,7.145830466,20.63196008,21.16390098,5.525702356,0.50139825,3.112075944,33.29650422,3.763270637,4.039620058,6.120555983,7.056512324,5.60696788241698,0.1837,34.8394120849211,26.15719219,78.49916691,1.08577633,0.432713111,28.57142857,0,0,0,0.41,NA,0.32,0.09,2.46,1.56,8.29,3.77,5.92,1.97,1.05,0.98,14,19.8,NA,19.8,NA,16.8
360211,"Teaching","Urban","Nonprofit","Medium",2442.14435686735,0.647602002,4.996129102,2549.919367,7.16576198921553e-05,83.16112216,1.82335888324873,5.92979315831345,43.8896211429923,0,78.2466407423093,66.1876981082704,6.675111356919,20.1869725785445,6.95021795626602,28.1993962770418,15.28994464,2,2,3,2,1,3,2,2,1,2,54.1517126052358,92.05370272,16.24815855,22.17622187,22.98620511,13.03308135,0.201810493,5.995751508,48.03438749,5.887589247,8.053053996,7.239341555,8.80657796,5.70803500397772,0.3269,39.1010342084328,44.23858701,64.09330049,1.131648435,1.006711409,27.02702703,0,0.159859324,0.135237477,0.17,162.43,0.2,0.09,2.28,1.26,11.31,3.75,6.01,1.75,2.39,1,14.8,20.6,15.2,20.5,4,17
360218,"Non Teaching","Urban","Nonprofit","Medium",2967.91912158543,0.920994699,9.588736564,3350.071388,6.110683818,113.7939309,1.45404658605974,5.03946015424165,40.5854756990054,0,76.4071265643302,63.8097632238839,6.53297036071522,29.6572664154009,0,28.5103935521718,18.90743602,3,3,3,3,3,4,3,3,2,3,52.8973709217612,91.8554629,11.94038826,23.19245636,24.39712513,8.614969985,0.410533532,3.727001222,41.18864608,6.521096907,5.932852637,7.086779358,9.264675341,3.81748071979434,0.2819,29.1259640102828,40.47162907,68.57410471,0,0,0,0,0.035750036,0.186538163,1.23,NA,0.26,0.09,2.55,1.49,8.76,4.36,4.79,2.83,0.97,1.18,14,21.3,13.7,18.1,3.7,16.8
360230,"Teaching","Urban","Nonprofit","Large",1717.35335189157,1.828174376,3.264878923,1341.119577,21.80561009,27.75147242,1.66275265055896,5.86510237765981,61.50227293529,0,84.1675513180479,80.1042643647821,0.432539392816158,18.6544664536263,0.808729788775504,16.2512663715603,15.6400638,3,3,3,3,3,4,3,4,1,4,33.7842095883087,93.81551151,9.574442788,22.20509372,23.0578232,8.685733557,1.400524292,5.810284111,39.15949769,5.655659103,8.027019729,3.517608598,6.625628447,2.66761832537806,0.2179,27.9876879154213,35.74363884,74.23360887,1.04017683,0.819252432,26.78571429,0,0.078192808,0.152057245,0.06,157.95,0.24,0.1,2.14,0.87,7.11,4.48,3.05,1.51,0.69,0.7,15.4,21.3,13.5,20.1,4.8,16.5
360234,"Non Teaching","Urban","Nonprofit","Medium",2386.28985435776,1.654580783,10.30409002,1472.134461,25.97130956,0,1.68848775229358,4.69144752062929,71.2739726027397,0,90.7630213338459,74.1133899470078,8.31023702356932,17.5763730294229,0,18.5344544169379,14.38192144,4,4,3,3,3,4,4,3,4,4,48.0629695159092,91.15687568,12.68085684,23.01305567,24.11350801,7.804665941,1.270662695,5.03604687,36.50720515,8.194852542,8.210545027,4.913826951,6.915337815,3.40865273386288,0.2629,25.0327755070564,37.11685726,68.40544296,0.217509516,0.852099817,38.46153846,26.08695652,0.053629847,0.164572933,0.15,165.29,0.27,0.08,2.1,2,7.33,2.58,5.22,2.8,1.15,0.81,14.5,19.5,15.5,19.6,4.7,17.5
360236,"Non Teaching","Urban","Nonprofit","Small",2293.83471488004,1.858715633,7.670392283,1535.503188,34.84098018,0.000777645,1.642970593963,4.49065880039331,50.9421302767682,0,91.8889254747009,75.7772166529745,4.96746652151342,19.255316825512,0,18.6190684725828,15.67214475,3,3,2,2,3,4,2,2,3,3,49.0059811503142,87.29455466,13.96666534,21.9133347,23.30059636,11.31685693,0.206084142,4.773547013,42.57381122,5.471855161,6.68956717,12.74654543,7.909661379,4.4669195111673,0.3805,25.2704031465093,40.28076452,65.38672073,0.866551127,1.154734411,61.53846154,0,0.04510193,0.250292007,0.21,NA,0.27,0.09,2.37,2.46,6.94,5.36,6.16,1.85,1.27,1.01,13.9,20.3,NA,20.9,NA,17.3
360239,"Teaching","Rural","Nonprofit","Medium",1998.79681794471,3.157231205,3.545398544,1675.832002,14.80876208,0,1.45355576739752,4.61149867693048,58.0675146771037,0,86.9604291291038,82.3694041257536,2.6767262989276,14.9538695753188,0,17.06395409494,7.856293269,4,4,4,3,4,4,4,3,2,4,44.1461397058824,91.71968512,11.64813575,23.71424263,24.79015771,7.301427991,1.071324288,5.170084585,39.37197678,6.470570969,5.644738696,4.405459676,8.76187913,4.72696656242483,0.3637,22.0832331007938,37.14899668,69.26078242,1.304347826,2.126754573,0,66.66666667,0.060640975,0.090961463,0.26,NA,0.31,0.09,2.32,1.51,7.44,2.98,4.81,1.92,0.97,0.82,15,21.3,NA,19.2,4.2,16.5
360259,"Non Teaching","Rural","Nonprofit","Small",3343.5470886076,0.982066829,7.897267722,1919.338767,35.35097342,58.84660847,1.44579565217391,5.48611111111111,44.1416118128447,0,80.0580364339836,69.9764545510874,7.01462859589138,20.9560128204406,2.05290403258059,22.4720253164557,15.7447466,4,4,3,4,4,4,3,3,3,4,43.3438674648476,90.65218794,14.58568778,21.68685756,22.52174705,10.27581077,0.636911308,6.45087794,40.85467571,7.253591597,6.933403054,3.413096912,6.627094673,2.77777777777778,0.3108,23.1597222222222,38.42735636,70.61932366,0,1.454545455,0,0,0,0.236817177,1.23,NA,0.24,0.09,2.44,1.56,16.01,3.35,5.18,1.97,1.04,1.35,15.2,20,NA,19.8,3.9,17.1
360262,"Teaching","Urban","Nonprofit","Small",2527.50339340042,2.1673634,9.144652861,1727.220712,12.85452413,0,1.54244796633941,5.49228791773779,38.0164194915254,0,90.1776384535005,67.532071108308,7.08374268722129,25.3841862044708,0,115.769248771355,30.24629686,4,4,3,4,4,4,3,4,4,4,57.5792824074074,91.0123564,15.96099779,25.30988474,26.10512444,9.631742057,0.603606604,6.34049621,40.05700406,8.727112294,7.869125206,4.040087216,6.545964377,2.18508997429306,0.2166,30.0771208226221,40.11697831,68.70810259,1.683501684,0.773395205,47.61904762,NA,0.046678803,0.093357606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360263,"Non Teaching","Urban","Proprietary","Small",6352.62176165803,0.001795288,2.510919106,6217.715731,14.19672131,134.3240321,2.41564264705882,4.45384615384615,52.8767123287671,0,45.5958549222798,75.3604823909814,18.3503743190888,6.2891432899298,0,59.2901554404145,0,5,5,5,5,5,5,5,5,5,5,41.9285714285714,91.99946278,11.27050594,22.20070584,23.20105854,9.260752134,0.358453339,4.896816547,39.43612715,7.174670742,6.15754488,3.514077495,7.604266148,2.5,NA,47.1153846153846,36.69848283,72.5779956,NA,NA,NA,NA,0,0,0.56,NA,0.25,0.09,2.75,1.53,7,3.55,4.86,2.01,1.08,0.92,14.3,NA,NA,NA,4,NA
360270,"Non Teaching","Rural","Nonprofit","Small",6433.33491885842,1.601100088,3.619436672,5454.897392,24.46582581,4.452701551,1.34099009009009,3.45982575024201,42.5729600952948,0,87.0733072188025,83.5860661289886,8.85723833349891,7.55669553751253,0,30.9801343033016,0,5,5,4,5,4,4,4,5,4,4,38.4330996647364,92.00035692,10.2591161,18.3401738,19.04314882,11.90490132,0.773836135,5.170245343,40.73114873,6.825796469,5.029114781,4.814138591,8.229144135,1.45208131655373,0.0193,45.595353339787,37.00851857,75.14685524,NA,NA,0,0,0,0,0.46,NA,0.28,0.09,2.46,1.52,7.91,3.34,4.97,1.94,1.03,0.91,14.1,21,NA,18.7,NA,16.9
360276,"Teaching","Urban","Nonprofit","Medium",1588.13344175533,1.165378442,2.536757939,1002.30359,16.39110723,0.381384962,1.63925323265691,4.88329519450801,81.222236999601,0,89.2665913445007,78.8784164783186,6.25334948854766,14.7541572492641,0.11407678386964,14.196041678152,5.964334889,3,3,3,2,3,3,3,4,3,3,42.6992761639852,92.17260484,14.41230794,20.61905389,21.4296548,10.38787157,0.70917817,6.55160662,43.10230012,6.806264961,7.226833304,6.636231605,7.795446556,2.4969713285772,0.2918,21.564140530354,44.01237496,64.29235372,2.460529014,1.640838651,67.35751295,16.94915254,0.083788351,0.122297979,0.33,143.29,0.21,0.09,2.71,1.47,5.72,3.52,4.39,2.31,0.82,0.79,14.9,21.3,14.1,17.6,4,17
360348,"Teaching","Urban","Nonprofit","Small",2912.39836579055,3.680542488,4.856144956,2913.360402,NA,0,1.8146617076326,4.62230895127786,75.216304076019,80.4348548821437,0,75.8427035565974,9.99324549277076,13.4107795358982,0.753271414733594,19.8796949475691,0,4,4,4,3,3,3,4,3,4,4,22.6268622768111,95.64667975,6.815061996,23.43162491,24.58491738,3.359216892,1.818763575,2.9047207,30.91292614,5.201215363,3.204952405,3.379373878,5.962173214,8.33438247513534,0.1814,27.7854714843258,23.2830263,81.4125863,0,1.634432035,8.695652174,0,0.029694738,0.276519996,0.26,NA,0.27,0.09,2.78,1.48,7.53,3.57,5.15,1.82,1.16,0.87,15.2,22.7,NA,18.4,4,16.8
